Nayarit,  ,  ,  ,  
Tepic, 302 853,  ,  ,  
   Seguro,  ,  , 48 520,16.0
   Inseguro,  ,  , 254 333,84.0
  ,  ,  ,  ,  
Nuevo León,  ,  ,  ,  
Monterrey,2 980 384,  ,  ,  
   Seguro,  ,  , 793 206,26.6
   Inseguro,  ,  ,2 187 178,73.4
  ,  ,  ,  ,  
Oaxaca,  ,  ,  ,  
Oaxaca de Juárez, 410 922,  ,  ,  
   Seguro,  ,  , 102 966,25.1
   Inseguro,  ,  , 307 956,74.9
  ,  ,  ,  ,  
Puebla,  ,  ,  ,  
Heroica Puebla de Zaragoza,1 518 252,  ,  ,  
   Seguro,  ,  , 284 419,18.7
   Inseguro,  ,  ,1 228 931,80.9
  ,  ,  ,  ,  
Querétaro,  ,  ,  ,  
Querétaro , 638 434,  ,  ,  
   Seguro,  ,  , 242 834,38.0
   Inseguro,  ,  , 395 600,62.0
  ,  ,  ,  ,  
Quintana Roo,  ,  ,  ,  
Cancún, 569 452,  ,  ,  
   Seguro,  ,  , 38 986,6.8
   Inseguro,  ,  , 530 466,93.2
  ,  ,  ,  ,  
San Luis Potosí,  ,  ,  ,  
San Luis Potosí , 725 337,  ,  ,  
   Seguro,  ,  , 75 686,10.4
   Inseguro,  ,  , 649 651,89.6
  ,  ,  ,  ,  
Sinaloa,  ,  ,  ,  
Culiacán Rosales, 505 101,  ,  ,  
   Seguro,  ,  , 119 152,23.6
   Inseguro,  ,  , 383 415,75.9
Mazatlán, 291 993,  ,  ,  
   Seguro,  ,  , 113 329,38.8
   Inseguro,  ,  , 176 741,60.5
Los Mochis, 198 535,  ,  ,  
   Seguro,  ,  , 66 907,33.7
   Inseguro,  ,  , 131 628,66.3
  ,  ,  ,  ,  
Sonora,  ,  ,  ,  
Hermosillo, 569 610,  ,  ,  
   Seguro,  ,  , 143 389,25.2
   Inseguro,  ,  , 426 221,74.8
Nogales, 160 374,  ,  ,  
   Seguro,  ,  , 44 358,27.7
   Inseguro,  ,  , 115 736,72.2
  ,  ,  ,  ,  
Tabasco,  ,  ,  ,  
Villahermosa, 317 131,  ,  ,  
   Seguro,  ,  , 25 974,8.2
   Inseguro,  ,  , 291 157,91.8
  ,  ,  ,  ,  
Tamaulipas,  ,  ,  ,  
Tampico, 599 837,  ,  ,  
   Seguro,  ,  , 299 957,50.0
   Inseguro,  ,  , 299 880,50.0
Reynosa, 441 100,  ,  ,  
   Seguro,  ,  , 88 969,20.2
   Inseguro,  ,  , 349 733,79.3
Nuevo Laredo, 276 129,  ,  ,  
   Seguro,  ,  , 89 221,32.3
   Inseguro,  ,  , 184 489,66.8
  ,  ,  ,  ,  
Tlaxcala,  ,  ,  ,  
Tlaxcala de Xicohténcatl, 491 142,  ,  ,  
   Seguro,  ,  , 181 065,36.9
   Inseguro,  ,  , 310 077,63.1
  ,  ,  ,  ,  
Veracruz de Ignacio de la Llave,  ,  ,  ,  
Veracruz, 532 669,  ,  ,  
   Seguro,  ,  , 123 775,23.2
   Inseguro,  ,  , 408 894,76.8
Coatzacoalcos, 210 169,  ,  ,  
   Seguro,  ,  , 10 903,5.2
   Inseguro,  ,  , 199 266,94.8
  ,  ,  ,  ,  
Yucatán,  ,  ,  ,  
Mérida, 750 948,  ,  ,  
   Seguro,  ,  , 526 237,70.1
   Inseguro,  ,  , 224 711,29.9
  ,  ,  ,  ,  
Zacatecas,  ,  ,  ,  
Zacatecas , 179 939,  ,  ,  
   Seguro,  ,  , 25 523,14.2
   Inseguro,  ,  , 154 416,85.8
Fresnillo, 84 339,  ,  ,  
   Seguro,  ,  , 4 467,5.3
   Inseguro,  ,  , 79 872,94.7
